,open,high,low,close,adjusted close,volume,dividend amount,split cf,date
250,294.8100,301.5500,290.6000,294.3400,294.3400,8232744,0.0000,1.0000,2019-09-09
251,293.3500,293.3500,287.0300,290.1700,290.1700,5166556,0.0000,1.0000,2019-09-06
252,285.3200,293.9700,282.7850,293.2500,293.2500,8972356,0.0000,1.0000,2019-09-05
253,291.2500,292.3800,286.5100,291.5200,291.5200,4653665,0.0000,1.0000,2019-09-04
254,290.8200,293.9000,288.0600,289.2900,289.2900,3684177,0.0000,1.0000,2019-09-03
255,298.7800,298.9400,290.8500,293.7500,293.7500,4447990,0.0000,1.0000,2019-08-30
256,295.0000,299.9300,294.9900,296.7800,296.7800,4392532,0.0000,1.0000,2019-08-29
257,289.4700,292.8200,287.7500,291.7700,291.7700,3889363,0.0000,1.0000,2019-08-28
258,294.5400,296.7700,287.1968,291.0300,291.0300,6314559,0.0000,1.0000,2019-08-27
259,295.2400,296.9500,292.5000,294.9800,294.9800,4696982,0.0000,1.0000,2019-08-26
260,295.0000,299.0100,290.3200,291.4400,291.4400,6331189,0.0000,1.0000,2019-08-23
261,298.6500,300.3300,293.1500,296.9300,296.9300,4977042,0.0000,1.0000,2019-08-22
262,301.6100,302.8800,296.2000,297.8100,297.8100,5689746,0.0000,1.0000,2019-08-21
263,304.5700,305.0000,297.6811,298.9900,298.9900,7352162,0.0000,1.0000,2019-08-20
264,306.2500,311.7500,304.7500,309.3800,309.3800,4951733,0.0000,1.0000,2019-08-19
265,298.8600,303.5500,296.2700,302.8000,302.8000,7090757,0.0000,1.0000,2019-08-16
266,299.5000,300.6300,288.0000,295.7600,295.7600,9683384,0.0000,1.0000,2019-08-15
267,308.0100,308.4100,298.0050,299.1100,299.1100,7355753,0.0000,1.0000,2019-08-14
268,309.7700,316.4300,308.1600,312.2800,312.2800,5338761,0.0000,1.0000,2019-08-13
269,305.4600,312.8900,303.2400,310.8300,310.8300,6531722,0.0000,1.0000,2019-08-12
270,313.7400,316.6400,305.6800,308.9300,308.9300,5349059,0.0000,1.0000,2019-08-09
271,311.0300,316.3648,306.6300,315.9000,315.9000,5905865,0.0000,1.0000,2019-08-08
272,302.5600,305.0000,296.8126,304.2900,304.2900,9322433,0.0000,1.0000,2019-08-07
273,310.5800,311.8800,305.3000,310.1000,310.1000,6179090,0.0000,1.0000,2019-08-06
274,310.9600,313.4179,304.6770,307.6300,307.6300,8692485,0.0000,1.0000,2019-08-05
275,317.4900,319.4100,311.8000,318.8300,318.8300,6280343,0.0000,1.0000,2019-08-02
276,324.2500,328.5800,318.7350,319.5000,319.5000,6563156,0.0000,1.0000,2019-08-01
277,325.1600,331.7700,318.5300,322.9900,322.9900,6259494,0.0000,1.0000,2019-07-31
278,329.2000,329.6500,323.2300,325.9300,325.9300,6029320,0.0000,1.0000,2019-07-30
279,335.9800,336.4000,328.7700,332.7000,332.7000,5782817,0.0000,1.0000,2019-07-29
280,328.7900,336.0000,327.5000,335.7800,335.7800,10847495,0.0000,1.0000,2019-07-26
281,318.8600,327.6900,316.3000,326.4600,326.4600,10798496,0.0000,1.0000,2019-07-25
282,310.5100,319.9900,307.2500,317.9400,317.9400,11961818,0.0000,1.0000,2019-07-24
283,311.4400,313.5000,306.0000,307.3000,307.3000,9171068,0.0000,1.0000,2019-07-23
284,312.0000,314.5400,305.8100,310.6200,310.6200,17725334,0.0000,1.0000,2019-07-22
285,323.4000,325.8500,314.2300,315.1000,315.1000,16302482,0.0000,1.0000,2019-07-19
286,323.7600,329.8500,320.3000,325.2100,325.2100,31305899,0.0000,1.0000,2019-07-18
287,366.2500,366.5000,361.7500,362.4400,362.4400,13639536,0.0000,1.0000,2019-07-17
